A,z1,z2,phi,lambda,spinodal,arrest
0.9,1.6,0.5,0.22,0.12127434436250152,0.0006113515014648437,0.12127434436250152
0.9,1.6,0.5,0.23,0.11718848828124999,0.0006113515014648437,0.11762438913522319
0.9,1.6,0.5,0.24,0.11352637927246093,0.0006113515014648437,0.11386757103499363
0.9,1.6,0.5,0.25,0.10986427026367186,0.0006113515014648437,0.10998629596375663
0.9,1.6,0.5,0.26,0.10643104306793212,0.0006113515014648437,0.10643104306793212
0.9,1.6,0.5,0.27,0.10173896590042113,0.0006113515014648437,0.10198675683727207
0.9,1.6,0.5,0.28,0.09778360206866263,0.0006113515014648437,0.09792643419935136
0.9,1.6,0.5,0.29,0.09389004079677536,0.0006113515014648437,0.09389004079677536
0.9,1.6,0.5,0.3,0.08972267071533202,0.0006113515014648437,0.08980477776466064
0.9,1.6,0.5,0.31,0.08584240872848034,0.0006113515014648437,0.08584240872848034
0.9,1.6,0.5,0.32,0.08175472259855271,0.0006113515014648437,0.08181324869133827
0.9,1.6,0.5,0.33,0.07812599218749999,0.0006113515014648437,0.07812599218749999
0.9,1.6,0.5,0.34,0.07450203014755248,0.0006113515014648437,0.07450203014755248
0.9,1.6,0.5,0.35,0.07040003890430926,0.0006113515014648437,0.07040003890430926
0.9,1.6,0.5,0.36,0.06676654012215136,0.0006113515014648437,0.06676654012215136
0.9,1.6,0.5,0.37,0.06308654972171783,0.0006113515014648437,0.06726581061850784
0.9,1.6,0.5,0.38,0.059815447143554676,0.0006113515014648437,0.07281163241763933
0.9,1.6,0.5,0.39,0.05676368963623046,0.0006113515014648437,0.07904980426444277
0.9,1.6,0.5,0.4,0.05321602153396606,0.0006113515014648437,0.08605240801939953
0.9,1.6,0.5,0.41,0.05493263513183593,0.0006113515014648437,0.09393997770434716
0.9,1.6,0.5,0.42,0.058594744140624995,0.0006113515014648437,0.1028594372622888
0.9,1.6,0.5,0.43,0.06308654972171783,0.0006113515014648437,0.11299032553504228
0.9,1.6,0.5,0.44,0.06729225303649901,0.0006113515014648437,0.1245539891805966
0.9,1.6,0.5,0.45,0.07209877111053466,0.0006113515014648437,0.1378311523202675
0.9,1.7,0.5,0.01,0.02328257192111015,0.0006113515014648437,0.03415357472408984
0.9,1.7,0.5,0.02,0.04394630810546875,0.0006113515014648437,0.05441006749521229
0.9,1.7,0.5,0.03,0.06208519178962707,0.0006113515014648437,0.0713680426909004
0.9,1.7,0.5,0.04,0.07751564068603516,0.0006113515014648437,0.085838565173852
0.9,1.7,0.5,0.05,0.09095600827187612,0.0006113515014648437,0.09817740938467978
0.9,1.7,0.5,0.06,0.10254005224609374,0.0006113515014648437,0.10861458774399749
0.9,1.7,0.5,0.07,0.11175254522132873,0.0006113515014648437,0.11733070275138135
0.9,1.7,0.5,0.08,0.1201639518508911,0.0006113515014648437,0.12448168215261327
0.9,1.7,0.5,0.09,0.12717345737552643,0.0006113515014648437,0.1302086127014248
0.9,1.7,0.5,0.1,0.13141253928804397,0.0006113515014648437,0.1346445577077918
0.9,1.7,0.5,0.11,0.1356516212005615,0.0006113515014648437,0.13791158190712108
0.9,1.7,0.5,0.12,0.13805770898409767,0.0006113515014648437,0.14012552768029413
0.9,1.7,0.5,0.13,0.13969043152666089,0.0006113515014648437,0.14139533984512598
0.9,1.7,0.5,0.14,0.14079907780861853,0.0006113515014648437,0.1418203911673189
0.9,1.7,0.5,0.15,0.1402490853171786,0.0006113515014648437,0.1414949764698169
0.9,1.7,0.5,0.16,0.13969043152666089,0.0006113515014648437,0.14050499775007527
0.9,1.7,0.5,0.17,0.13805770898409767,0.0006113515014648437,0.1389317748481059
0.9,1.7,0.5,0.18,0.13618567876434323,0.0006113515014648437,0.1368500347927228
0.9,1.7,0.5,0.19,0.13405779315865038,0.0006113515014648437,0.13432829671022628
0.9,1.7,0.5,0.2,0.13141253928804397,0.0006113515014648437,0.13143136212484496
0.9,1.7,0.5,0.21,0.12817481530761718,0.0006113515014648437,0.1282177689713748
0.9,1.7,0.5,0.22,0.12518638772903382,0.0006113515014648437,0.12518638772903382
0.9,1.7,0.5,0.23,0.12127434436250152,0.0006113515014648437,0.12127434436250152
0.9,1.7,0.5,0.24,0.11718848828124999,0.0006113515014648437,0.11719025546558838
0.9,1.7,0.5,0.25,0.11352637927246093,0.0006113515014648437,0.11352637927246093
0.9,1.7,0.5,0.26,0.10900596346473693,0.0006113515014648437,0.10911679840247876
0.9,1.7,0.5,0.27,0.1055995583564639,0.0006113515014648437,0.1055995583564639
0.9,1.7,0.5,0.28,0.10093787955474852,0.0006113515014648437,0.10093787955474852
0.9,1.7,0.5,0.29,0.0970196754900012,0.0006113515014648437,0.0970196754900012
0.9,1.7,0.5,0.3,0.09239973856190589,0.0006113515014648437,0.09243635193589722
0.9,1.7,0.5,0.31,0.08832076961040496,0.0006113515014648437,0.08832076961040496
0.9,1.7,0.5,0.32,0.08447984668517113,0.0006113515014648437,0.08447984668517113
0.9,1.7,0.5,0.33,0.08047732068295031,0.0006113515014648437,0.08047732068295031
0.9,1.7,0.5,0.34,0.07630447442531585,0.0006113515014648437,0.07630447442531585
0.9,1.7,0.5,0.35,0.07267097564315796,0.0006113515014648437,0.07267097564315796
0.9,1.7,0.5,0.36,0.06866554391479492,0.0006113515014648437,0.06866554391479492
0.9,1.7,0.5,0.37,0.06518940137910842,0.0006113515014648437,0.06816901012408634
0.9,1.7,0.5,0.38,0.06208519178962707,0.0006113515014648437,0.07377191162951383
0.9,1.7,0.5,0.39,0.058594744140624995,0.0006113515014648437,0.08010910719668157
0.9,1.7,0.5,0.4,0.05493263513183593,0.0006113515014648437,0.08724159651653815
0.9,1.7,0.5,0.41,0.055876772610664364,0.0006113515014648437,0.09529781472433417
0.9,1.7,0.5,0.42,0.059815447143554676,0.0006113515014648437,0.1044339299234457
0.9,1.7,0.5,0.43,0.06358722868776322,0.0006113515014648437,0.11484161341649386
0.9,1.7,0.5,0.44,0.06836036816406249,0.0006113515014648437,0.1267579239803883
0.9,1.7,0.5,0.45,0.07331947411346434,0.0006113515014648437,0.1404790626003732
0.9,1.8,0.5,0.01,0.02403359037017822,0.0006113515014648437,0.03514497307812293
0.9,1.8,0.5,0.02,0.04486183535766601,0.0006113515014648437,0.05582436246619548
0.9,1.8,0.5,0.03,0.06308654972171783,0.0006113515014648437,0.0731160053553006
0.9,1.8,0.5,0.04,0.07919991876734794,0.0006113515014648437,0.0878682931161326
0.9,1.8,0.5,0.05,0.09312728768444059,0.0006113515014648437,0.10045174428902133
0.9,1.8,0.5,0.06,0.10476807364499569,0.0006113515014648437,0.11110354044193216
0.9,1.8,0.5,0.07,0.11445621163797379,0.0006113515014648437,0.12000752156820914
0.9,1.8,0.5,0.08,0.12319931808254121,0.0006113515014648437,0.12732093146312948
0.9,1.8,0.5,0.09,0.12935923398666827,0.0006113515014648437,0.13318716313479823
0.9,1.8,0.5,0.1,0.13458350607299802,0.0006113515014648437,0.13773865449418335
0.9,1.8,0.5,0.11,0.13859910784285884,0.0006113515014648437,0.1410971731337278
0.9,1.8,0.5,0.12,0.14135340094959734,0.0006113515014648437,0.14337881595955196
0.9,1.8,0.5,0.13,0.1430700145474672,0.0006113515014648437,0.1446903366291436
0.9,1.8,0.5,0.14,0.14363327838426826,0.0006113515014648437,0.14513426383558078
0.9,1.8,0.5,0.15,0.14363327838426826,0.0006113515014648437,0.14480526620511347
0.9,1.8,0.5,0.16,0.1430700145474672,0.0006113515014648437,0.14379206743844206
0.9,1.8,0.5,0.17,0.14135340094959734,0.0006113515014648437,0.14217899367158676
0.9,1.8,0.5,0.18,0.13969043152666089,0.0006113515014648437,0.1400430620395436
0.9,1.8,0.5,0.19,0.13733008782958983,0.0006113515014648437,0.13745588963134245
0.9,1.8,0.5,0.2,0.13405779315865038,0.0006113515014648437,0.13448412949069508
0.9,1.8,0.5,0.21,0.13089921296270005,0.0006113515014648437,0.13118803818853186
0.9,1.8,0.5,0.22,0.1276741363415718,0.0006113515014648437,0.1276741363415718
0.9,1.8,0.5,0.23,0.12416938357925414,0.0006113515014648437,0.12416938357925414
0.9,1.8,0.5,0.24,0.1201639518508911,0.0006113515014648437,0.1201639518508911
0.9,1.8,0.5,0.25,0.11627296102905273,0.0006113515014648437,0.11627296102905273
0.9,1.8,0.5,0.26,0.11175254522132873,0.0006113515014648437,0.11175254522132873
0.9,1.8,0.5,0.27,0.10730276091060041,0.0006113515014648437,0.10736762236694605
0.9,1.8,0.5,0.28,0.10310510422205925,0.0006113515014648437,0.10310510422205925
0.9,1.8,0.5,0.29,0.0993357068634033,0.0006113515014648437,0.0993357068634033
0.9,1.8,0.5,0.3,0.09462932458257674,0.0006113515014648437,0.09462932458257674
0.9,1.8,0.5,0.31,0.09095600827187612,0.0006113515014648437,0.09095600827187612
0.9,1.8,0.5,0.32,0.0865183253326416,0.0006113515014648437,0.0865183253326416
0.9,1.8,0.5,0.33,0.08239845269775391,0.0006113515014648437,0.08239845269775391
0.9,1.8,0.5,0.34,0.07812599218749999,0.0006113515014648437,0.07812599218749999
0.9,1.8,0.5,0.35,0.07450203014755248,0.0006113515014648437,0.07450203014755248
0.9,1.8,0.5,0.36,0.07040003890430926,0.0006113515014648437,0.07040003890430926
0.9,1.8,0.5,0.37,0.06676654012215136,0.0006113515014648437,0.06908312591200921
0.9,1.8,0.5,0.38,0.06308654972171783,0.0006113515014648437,0.07472062270837651
0.9,1.8,0.5,0.39,0.059815447143554676,0.0006113515014648437,0.08113857296430259
0.9,1.8,0.5,0.4,0.05676368963623046,0.0006113515014648437,0.08838022213313747
0.9,1.8,0.5,0.41,0.05676368963623046,0.0006113515014648437,0.09657909618365315
0.9,1.8,0.5,0.42,0.06111512629291415,0.0006113515014648437,0.10590292896755397
0.9,1.8,0.5,0.43,0.06468011699333413,0.0006113515014648437,0.11655511526495282
0.9,1.8,0.5,0.44,0.06984571576333044,0.0006113515014648437,0.12878587440269662
0.9,1.8,0.5,0.45,0.07509330816459656,0.0006113515014648437,0.14290973045541103
0.9,1.9,0.5,0.01,0.02403359037017822,0.0006113515014648437,0.036057858139801946
0.9,1.9,0.5,0.02,0.045836594719685604,0.0006113515014648437,0.057119862840742115
0.9,1.9,0.5,0.03,0.06408790765380859,0.0006113515014648437,0.07471153177599982
0.9,1.9,0.5,0.04,0.08047732068295031,0.0006113515014648437,0.08971818244501768
0.9,1.9,0.5,0.05,0.09462932458257674,0.0006113515014648437,0.10252317320778458
0.9,1.9,0.5,0.06,0.10643104306793212,0.0006113515014648437,0.11336832475797473
0.9,1.9,0.5,0.07,0.11718848828124999,0.0006113515014648437,0.12244034786753316
0.9,1.9,0.5,0.08,0.12518638772903382,0.0006113515014648437,0.12989963001507351
0.9,1.9,0.5,0.09,0.13141253928804397,0.0006113515014648437,0.13588880541211137
0.9,1.9,0.5,0.1,0.13671973632812498,0.0006113515014648437,0.14054010964602442
0.9,1.9,0.5,0.11,0.14079907780861853,0.0006113515014648437,0.14397808763548978
0.9,1.9,0.5,0.12,0.14363327838426826,0.0006113515014648437,0.14631860283676984
0.9,1.9,0.5,0.13,0.1453409512863159,0.0006113515014648437,0.14767209825258137
0.9,1.9,0.5,0.14,0.14648536035156248,0.0006113515014648437,0.1481427037181429
0.9,1.9,0.5,0.15,0.14591315581893918,0.0006113515014648437,0.14782840797722585
0.9,1.9,0.5,0.16,0.1453409512863159,0.0006113515014648437,0.1468211213536493
0.9,1.9,0.5,0.17,0.1441965422210693,0.0006113515014648437,0.14520458098036731
0.9,1.9,0.5,0.18,0.1419434868738651,0.0006113515014648437,0.1430586861278866
0.9,1.9,0.5,0.19,0.13969043152666089,0.0006113515014648437,0.14045445776847673
0.9,1.9,0.5,0.2,0.13671973632812498,0.0006113515014648437,0.13745812646773853
0.9,1.9,0.5,0.21,0.13353208024430271,0.0006113515014648437,0.13413015304253734
0.9,1.9,0.5,0.22,0.13037780275821684,0.0006113515014648437,0.1305248708764414
0.9,1.9,0.5,0.23,0.12717345737552643,0.0006113515014648437,0.12717345737552643
0.9,1.9,0.5,0.24,0.12319931808254121,0.0006113515014648437,0.12319931808254121
0.9,1.9,0.5,0.25,0.11869529355049131,0.0006113515014648437,0.11869529355049131
0.9,1.9,0.5,0.26,0.11445621163797379,0.0006113515014648437,0.11445621163797379
0.9,1.9,0.5,0.27,0.10986427026367186,0.0006113515014648437,0.10994915790759265
0.9,1.9,0.5,0.28,0.1055995583564639,0.0006113515014648437,0.1055995583564639
0.9,1.9,0.5,0.29,0.10173896590042113,0.0006113515014648437,0.10173896590042113
0.9,1.9,0.5,0.3,0.0970196754900012,0.0006113515014648437,0.0970196754900012
0.9,1.9,0.5,0.31,0.09239973856190589,0.0006113515014648437,0.09252138920976823
0.9,1.9,0.5,0.32,0.08832076961040496,0.0006113515014648437,0.08832076961040496
0.9,1.9,0.5,0.33,0.08447984668517113,0.0006113515014648437,0.08447984668517113
0.9,1.9,0.5,0.34,0.0798235323009491,0.0006113515014648437,0.07989507805875935
0.9,1.9,0.5,0.35,0.07630447442531585,0.0006113515014648437,0.07630447442531585
0.9,1.9,0.5,0.36,0.07209877111053466,0.0006113515014648437,0.07209877111053466
0.9,1.9,0.5,0.37,0.06836036816406249,0.0006113515014648437,0.07000480880919989
0.9,1.9,0.5,0.38,0.06468011699333413,0.0006113515014648437,0.07565276348217284
0.9,1.9,0.5,0.39,0.06111512629291415,0.0006113515014648437,0.08213574135681483
0.9,1.9,0.5,0.4,0.05767921688842773,0.0006113515014648437,0.08946592012952648
0.9,1.9,0.5,0.41,0.05767921688842773,0.0006113515014648437,0.09778494107335209
0.9,1.9,0.5,0.42,0.06208519178962707,0.0006113515014648437,0.107268469737701
0.9,1.9,0.5,0.43,0.06622413790893554,0.0006113515014648437,0.11813230495498851
0.9,1.9,0.5,0.44,0.07095436204528807,0.0006113515014648437,0.1306415882708249
0.9,1.9,0.5,0.45,0.07630447442531585,0.0006113515014648437,0.14512654280314916
0.9,2.0,0.5,0.01,0.024834676715850827,0.0006113515014648437,0.03689836067692209
0.9,2.0,0.5,0.02,0.045836594719685604,0.0006113515014648437,0.058307668357553126
0.9,2.0,0.5,0.03,0.06468011699333413,0.0006113515014648437,0.07617212559838092
0.9,2.0,0.5,0.04,0.08175472259855271,0.0006113515014648437,0.09140841723056681
0.9,2.0,0.5,0.05,0.0953803430316448,0.0006113515014648437,0.10441266825390942
0.9,2.0,0.5,0.06,0.10814765666580199,0.0006113515014648437,0.11543331745853817
0.9,2.0,0.5,0.07,0.11776069281387326,0.0006113515014648437,0.12465942223928154
0.9,2.0,0.5,0.08,0.12717345737552643,0.0006113515014648437,0.13225238211442863
0.9,2.0,0.5,0.09,0.13353208024430271,0.0006113515014648437,0.1383561573341339
0.9,2.0,0.5,0.1,0.13914476968475986,0.0006113515014648437,0.1431057996729419
0.9,2.0,0.5,0.11,0.1430700145474672,0.0006113515014648437,0.14662652986197294
0.9,2.0,0.5,0.12,0.14648536035156248,0.0006113515014648437,0.14903603433521687
0.9,2.0,0.5,0.13,0.1484210209970772,0.0006113515014648437,0.15044557107595183
0.9,2.0,0.5,0.14,0.14900306029510496,0.0006113515014648437,0.15095998031726207
0.9,2.0,0.5,0.15,0.14900306029510496,0.0006113515014648437,0.15067583098708592
0.9,2.0,0.5,0.16,0.1484210209970772,0.0006113515014648437,0.14968408042912712
0.9,2.0,0.5,0.17,0.14726148958303756,0.0006113515014648437,0.14806897091633248
0.9,2.0,0.5,0.18,0.1453409512863159,0.0006113515014648437,0.14590894081039757
0.9,2.0,0.5,0.19,0.14251115120939117,0.0006113515014648437,0.1432755463942928
0.9,2.0,0.5,0.2,0.13969043152666089,0.0006113515014648437,0.14023700225381247
0.9,2.0,0.5,0.21,0.13671973632812498,0.0006113515014648437,0.13685436427184938
0.9,2.0,0.5,0.22,0.1330104744620984,0.0006113515014648437,0.13318514525027406
0.9,2.0,0.5,0.23,0.12935923398666827,0.0006113515014648437,0.12935923398666827
0.9,2.0,0.5,0.24,0.12518638772903382,0.0006113515014648437,0.12518991923729866
0.9,2.0,0.5,0.25,0.12127434436250152,0.0006113515014648437,0.12127434436250152
0.9,2.0,0.5,0.26,0.11718848828124999,0.0006113515014648437,0.11718848828124999
0.9,2.0,0.5,0.27,0.11263946224689482,0.0006113515014648437,0.11263946224689482
0.9,2.0,0.5,0.28,0.10814765666580199,0.0006113515014648437,0.10814765666580199
0.9,2.0,0.5,0.29,0.10394958088214416,0.0006113515014648437,0.10394958088214416
0.9,2.0,0.5,0.3,0.0993357068634033,0.0006113515014648437,0.0993357068634033
0.9,2.0,0.5,0.31,0.09462932458257674,0.0006113515014648437,0.09462932458257674
0.9,2.0,0.5,0.32,0.09012321388816831,0.0006113515014648437,0.09012321388816831
0.9,2.0,0.5,0.33,0.08584240872848034,0.0006113515014648437,0.08584240872848034
0.9,2.0,0.5,0.34,0.08175472259855271,0.0006113515014648437,0.08175472259855271
0.9,2.0,0.5,0.35,0.07751564068603516,0.0006113515014648437,0.07751564068603516
0.9,2.0,0.5,0.36,0.07391999084952473,0.0006113515014648437,0.07391999084952473
0.9,2.0,0.5,0.37,0.06984571576333044,0.0006113515014648437,0.07093001109705785
0.9,2.0,0.5,0.38,0.06570676964402199,0.0006113515014648437,0.07656526025415036
0.9,2.0,0.5,0.39,0.06208519178962707,0.0006113515014648437,0.08309725313816022
0.9,2.0,0.5,0.4,0.058594744140624995,0.0006113515014648437,0.09049783607959003
0.9,2.0,0.5,0.41,0.058594744140624995,0.0006113515014648437,0.09891454465939366
0.9,2.0,0.5,0.42,0.06308654972171783,0.0006113515014648437,0.10853176904972053
0.9,2.0,0.5,0.43,0.06729225303649901,0.0006113515014648437,0.1195771060984171
0.9,2.0,0.5,0.44,0.07209877111053466,0.0006113515014648437,0.1323290799842813
0.9,2.0,0.5,0.45,0.07751564068603516,0.0006113515014648437,0.14713515374630842
0.9,2.1,0.5,0.01,0.024834676715850827,0.0006113515014648437,0.03767529938666376
0.9,2.1,0.5,0.02,0.046564143842220296,0.0006113515014648437,0.05940049552238601
0.9,2.1,0.5,0.03,0.06570676964402199,0.0006113515014648437,0.077511065572506
0.9,2.1,0.5,0.04,0.08239845269775391,0.0006113515014648437,0.09295525545230117
0.9,2.1,0.5,0.05,0.0970196754900012,0.0006113515014648437,0.10614133544064339
0.9,2.1,0.5,0.06,0.10986427026367186,0.0006113515014648437,0.11732185113841768
0.9,2.1,0.5,0.07,0.11962989428710935,0.0006113515014648437,0.12668857129485459
0.9,2.1,0.5,0.08,0.12885392838515783,0.0006113515014648437,0.13440479762299049
0.9,2.1,0.5,0.09,0.1356516212005615,0.0006113515014648437,0.14061570298288506
0.9,2.1,0.5,0.1,0.14135340094959734,0.0006113515014648437,0.14545627843248798
0.9,2.1,0.5,0.11,0.14591315581893918,0.0006113515014648437,0.14905176323566463
0.9,2.1,0.5,0.12,0.14900306029510496,0.0006113515014648437,0.15151962267003322
0.9,2.1,0.5,0.13,0.15077689434623717,0.0006113515014648437,0.15297058776967942
0.9,2.1,0.5,0.14,0.15140631933212279,0.0006113515014648437,0.15350948755942315
0.9,2.1,0.5,0.15,0.15201182795668391,0.0006113515014648437,0.15323216927917616
0.9,2.1,0.5,0.16,0.15077689434623717,0.0006113515014648437,0.15223159505278053
0.9,2.1,0.5,0.17,0.1495989576716572,0.0006113515014648437,0.15059294125199926
0.9,2.1,0.5,0.18,0.14783898169904947,0.0006113515014648437,0.14839567037582496
0.9,2.1,0.5,0.19,0.1453409512863159,0.0006113515014648437,0.14571569948773394
0.9,2.1,0.5,0.2,0.1419434868738651,0.0006113515014648437,0.14262096885101036
0.9,2.1,0.5,0.21,0.13859910784285884,0.0006113515014648437,0.13917571446505383
0.9,2.1,0.5,0.22,0.13512173596149682,0.0006113515014648437,0.13543807548858
0.9,2.1,0.5,0.23,0.13141253928804397,0.0006113515014648437,0.13146194918752555
0.9,2.1,0.5,0.24,0.12717345737552643,0.0006113515014648437,0.1272958579747907
0.9,2.1,0.5,0.25,0.12319931808254121,0.0006113515014648437,0.12319931808254121
0.9,2.1,0.5,0.26,0.11869529355049131,0.0006113515014648437,0.11869529355049131
0.9,2.1,0.5,0.27,0.11445621163797379,0.0006113515014648437,0.11445621163797379
0.9,2.1,0.5,0.28,0.10986427026367186,0.0006113515014648437,0.10986427026367186
0.9,2.1,0.5,0.29,0.1055995583564639,0.0006113515014648437,0.1055995583564639
0.9,2.1,0.5,0.3,0.10093787955474852,0.0006113515014648437,0.10093787955474852
0.9,2.1,0.5,0.31,0.09613136148071287,0.0006113515014648437,0.09613136148071287
0.9,2.1,0.5,0.32,0.09167218943937121,0.0006113515014648437,0.09167218943937121
0.9,2.1,0.5,0.33,0.08720497077178954,0.0006113515014648437,0.08720497077178954
0.9,2.1,0.5,0.34,0.08315986470571532,0.0006113515014648437,0.08315986470571532
0.9,2.1,0.5,0.35,0.07919991876734794,0.0006113515014648437,0.07919991876734794
0.9,2.1,0.5,0.36,0.07509330816459656,0.0006113515014648437,0.07509330816459656
0.9,2.1,0.5,0.37,0.07095436204528807,0.0006113515014648437,0.07185567882257006
0.9,2.1,0.5,0.38,0.06676654012215136,0.0006113515014648437,0.07745413229011401
0.9,2.1,0.5,0.39,0.06308654972171783,0.0006113515014648437,0.08402143198736574
0.9,2.1,0.5,0.4,0.059815447143554676,0.0006113515014648437,0.09147661084811272
0.9,2.1,0.5,0.41,0.059815447143554676,0.0006113515014648437,0.09996979306961565
0.9,2.1,0.5,0.42,0.06358722868776322,0.0006113515014648437,0.1096965397886209
0.9,2.1,0.5,0.43,0.06782631060028076,0.0006113515014648437,0.12089391910308822
0.9,2.1,0.5,0.44,0.07324318017578124,0.0006113515014648437,0.13385428861965828
0.9,2.1,0.5,0.45,0.07857630523374677,0.0006113515014648437,0.14894194575160258
0.9,2.2,0.5,0.01,0.024834676715850827,0.0006113515014648437,0.038393829220848164
0.9,2.2,0.5,0.02,0.04731516229128837,0.0006113515014648437,0.060407082177129756
0.9,2.2,0.5,0.03,0.06622413790893554,0.0006113515014648437,0.07874122327339479
0.9,2.2,0.5,0.04,0.08315986470571532,0.0006113515014648437,0.09437543792478033
0.9,2.2,0.5,0.05,0.09855965446603296,0.0006113515014648437,0.10772647667873243
0.9,2.2,0.5,0.06,0.11087948627428709,0.0006113515014648437,0.11905251301727028
